comment_id,concert_id,username,message,feeling_pos,feeling_neg,music_ref,external_ref,phys_react_intentional,phys_react_unintentional
ct_1016,moby_ct_582,Alejandra,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::loudly_crying_face::loudly_crying_face::loudly_crying_face:,x,,,,,x
ct_1018,moby_ct_583,léo fruity head,:face-red-heart-shape:..............,x,,,,,
ct_1019,moby_ct_584,T,👏🏻👏🏻🙌🏻🙌🏻,x,,,,,
ct_1020,moby_ct_585,chiche05,thank you for the broadcast,x,,,,,
ct_1022,moby_ct_586,Wilma Flintstone,:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,x,,,,,
ct_1025,moby_ct_587,Alejandra,:raising_hands::raising_hands::raising_hands::raising_hands::raising_hands:,x,,,,,
ct_1030,moby_ct_588,Luca M.,:hand-pink-waving:bye bye,x,,,,,
ct_1033,moby_ct_589,Alejandra,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,x,,,,,
ct_1034,moby_ct_590,neurosien frisco,:fire::fire::fire::fire::fire:,x,,,,,
ct_1036,moby_ct_591,Belen Gahz,It was amazing thank you ,x,,,,,
ct_1037,moby_ct_592,Tamás Borbély,:clapping_hands::open_hands::clapping_hands::open_hands::clapping_hands:,x,,,,,
ct_1040,moby_ct_593,Vandario 199,Global Electronic Dance Music:firecracker:,x,,,x,,
ct_1041,moby_ct_594,Lizbeth Ajuria,:smiling_face_with_hearts:,x,,,,,
ct_1042,moby_ct_595,visual fresh ,MOBY :red_heart: GO VEGAN,x,,,x,,
ct_1043,moby_ct_596,Epi..mű,"And don't forget your ""Towels"" folks",,,,x,,
ct_1045,moby_ct_597,llliiiillliiimoa,:red_heart::red_heart::red_heart:,x,,,,,
ct_1047,moby_ct_598,Alejandra,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,x,,,,,
ct_1048,moby_ct_599,Dani,thanks for this @ARTE Concert love for everyone :red_heart: ,x,,,,,
ct_1049,moby_ct_600,carabo33,Thousand!,x,,,,,
ct_1050,moby_ct_601,El NeverFake,Techno brutal himno ,,,,x,,
ct_1051,moby_ct_602,sunshine 70,:heart_exclamation::heart_exclamation::heart_exclamation::heart_exclamation:,x,,,,,
ct_1055,moby_ct_603,Alejandra,:collision::collision::collision::collision::raised_fist::raised_fist::raised_fist:,x,,,,,
ct_1056,moby_ct_604,DJ Lapidar,:thanksdoc::yt::thanksdoc:,x,,,,,
ct_1057,moby_ct_605,Lizbeth Ajuria,:collision::purple_heart:💃🏾,x,,,,x,
ct_1060,moby_ct_606,Alejandra,:raised_fist::raised_fist::raised_fist::raised_fist::raised_fist:,x,,,,,
ct_1062,moby_ct_607,Alejandra,:raised_fist::raised_fist::raised_fist::raised_fist:,x,,,,,
ct_1065,moby_ct_608,Alejandra,:raised_fist::raised_fist::raised_fist::raised_fist:,x,,,,,
ct_1067,moby_ct_609,Théo Ferracci,fire,x,,,,,
ct_1068,moby_ct_610,Dmytro Rybak,:blue_heart:,,,,x,,
ct_1070,moby_ct_611,Dmytro Rybak,:yellow_heart:,,,,x,,
ct_1071,moby_ct_612,F L,:bomb::bomb::bomb::bomb:,x,,,,,
ct_1072,moby_ct_613,Alejandra,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,x,,,,,
ct_1073,moby_ct_614,Bigos,never gonna give you up on a drop please,,,x,x,,
ct_1074,moby_ct_615,darkkratos2000,@ARTE Concert can you put a setlist into the description as well?,,,,x,,
ct_1075,moby_ct_616,Roland Jeske,Thats so cool! ntzntzntzntz,x,,,,,
ct_1077,moby_ct_617,Alejandra,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,x,,,,,
ct_1078,moby_ct_618,Alejandra,:bomb::bomb::bomb::bomb::bomb::bomb:,x,,,,,
ct_1079,moby_ct_619,Jannis JaG,No we're listening to a world record track.,x,,x,,,
ct_1080,moby_ct_620,F L,:heart_with_arrow::heart_with_arrow::heart_with_arrow:,x,,,,,
ct_1082,moby_ct_621,Dmytro Rybak,:blue_heart:,,,,x,,
ct_1083,moby_ct_622,Dmytro Rybak,:yellow_heart:,,,,x,,
ct_1084,moby_ct_623,Alejandra,:bomb::bomb::bomb::bomb::bomb:,x,,,,,
ct_1085,moby_ct_624,Théo Ferracci,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,x,,,,,
ct_1088,moby_ct_625,Alejandra,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,x,,,,,
ct_1089,moby_ct_626,Alejandra,:bomb::bomb::bomb::bomb:,x,,,,,
ct_1090,moby_ct_627,Théo Ferracci,:fire::fire::fire::fire:,x,,,,,
ct_1091,moby_ct_628,sunshine 70,:raising_hands::fire::raising_hands::fire::raising_hands::fire:,x,,,,,
ct_1093,moby_ct_629,Dmytro Rybak,:blue_heart:,,,,x,,
ct_1094,moby_ct_630,Dmytro Rybak,:yellow_heart:,,,,x,,
ct_1096,moby_ct_631,Alejandra,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,x,,,,,
ct_1097,moby_ct_632,chiche05,:raising_hands::raising_hands::raising_hands::raising_hands::raising_hands:,x,,,,,
ct_1098,moby_ct_633,Wilma Flintstone,"moby did a lot of drugs when he wrote his songs he once told. actually most music artists did, but moby seems to have gotten the right dose of the right stuff :rocket-red-countdown-liftoff:",x,,,x,,
ct_1099,moby_ct_634,visual fresh ,GO VEGAN :red_heart: ,x,,,x,,
ct_1100,moby_ct_635,F L,:skull_and_crossbones::bomb::waving_hand:🤟🏻,x,,,,,
ct_1101,moby_ct_636,Dmytro Rybak,:face-red-heart-shape:,x,,,,,
ct_1103,moby_ct_637,Dmytro Rybak,:blue_heart:,,,,x,,
ct_1104,moby_ct_638,Dmytro Rybak,:yellow_heart:,,,,x,,
ct_1106,moby_ct_639,Jannis JaG,"This ist called ""Thousand"". And it has 1000 BPM...",,,x,x,,
ct_1107,moby_ct_640,Alejandra,La wea hermosaaaa:heart_on_fire:,x,,,,,
ct_1108,moby_ct_641,sunshine 70,yesss:fire::raising_hands::fire::raising_hands::fire::raising_hands::fire:,x,,,,,
ct_1109,moby_ct_642,G.D B,@Arte Concert THX!!!!!,x,,,,,
ct_1111,moby_ct_643,filtav,oh yes oh yes!!:volcano-green-lava-orange:,x,,,,,
ct_1112,moby_ct_644,visual fresh ,GO VEGAN :red_heart: ARGENTINA MOBY ,x,,,x,,
ct_1113,moby_ct_645,mAt,hard before other,,,,,,
ct_1114,moby_ct_646,Alejandra,:collision::collision::collision::raised_fist::raised_fist:,x,,,,,
ct_1118,moby_ct_647,visual fresh ,GO VEGAN :red_heart: ,x,,,x,,
ct_1119,moby_ct_648,Alejandra,:bomb::bomb::bomb::bomb:,x,,,,,
ct_1121,moby_ct_649,F L,:face_savoring_food::face_savoring_food::face_savoring_food:,x,,,,,
ct_1126,moby_ct_650,Alejandra,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,x,,,,,
ct_1127,moby_ct_651,Alejandra,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,x,,,,,
ct_1129,moby_ct_652,Alejandra,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::collision::collision::collision::collision:,x,,,,,
ct_1131,moby_ct_653,Octobert,bass,,,x,,,
ct_1132,moby_ct_654,Yuli Romero Official,:fire::fire::fire::fire::fire::fire::fire:,x,,,,,
ct_1133,moby_ct_655,léo fruity head,:red_heart::yellow_heart::green_heart::blue_heart:,x,,,,,
ct_1134,moby_ct_656,Jannis JaG,"If someone wants to listen to other music of this Speed, Google ""The Berzerker""",,,x,x,,
ct_1135,moby_ct_657,Alejandra,:heart_on_fire:,x,,,,,
ct_1136,moby_ct_658,chiche05,:clapping_hands::clapping_hands::clapping_hands:,x,,,,,
ct_1137,moby_ct_659,Julian Reverse,"Thank you, thank you, THANK YOU MOBY! ",x,,,,,
ct_1138,moby_ct_660,T,🙏🏻:heart_on_fire:🙌🏻,x,,,,,
ct_1139,moby_ct_661,Dani,<3,x,,,,,
ct_1140,moby_ct_662,Wilma Flintstone,:eyes-purple-crying:,x,,,,,x
ct_1142,moby_ct_663,El NeverFake,25 years,,,,x,,
ct_1143,moby_ct_664,Cyn Raver,:yellow_heart::fire::fire:🙌🏼:sparkles:,x,,,,,
ct_1145,moby_ct_665,Alejandra,:raising_hands::red_heart:,x,,,,,
ct_1148,moby_ct_666,Octobert,thanks arte,x,,,,,
ct_1150,moby_ct_667,chiche05,<3,x,,,,,
ct_1151,moby_ct_668,Kevin Dortmann,Thank you Moby and Arte! Have a wonderful evening!,x,,,,,
ct_1152,moby_ct_669,Nikguy,THANKS ARTE!!!!!!!!!!!!!!!!!!!!!!!,x,,,,,
ct_1154,moby_ct_670,Carell Cassey,@ARTE Concert Thanks!,x,,,,,
ct_1155,moby_ct_671,Broomhilda von Shaft,boy you're the one..,x,,,,,
ct_1156,moby_ct_672,sunshine 70,spectacular concert :heart_exclamation::heart_exclamation::heart_exclamation::heart_exclamation:thank you ARTE and Moby :red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart:,x,,,,,
ct_1159,moby_ct_673,Epi..mű,"👏🏼👏🏼 excellent show ., thanks for 25yrs of great tunes :bullseye: 👌🏼",x,,,,,
ct_1160,moby_ct_674,Thor Hamma,Merci @ARTE Concert :yougotthis:,x,,,,,
ct_1161,moby_ct_675,Tamás Borbély,:open_hands::clapping_hands::open_hands::clapping_hands:,x,,,,,
ct_1163,moby_ct_676,BA-CA,YOOO @ARTE Concert thx,x,,,,,
ct_1164,moby_ct_677,Dmytro Rybak,:red_heart:,x,,,,,
ct_1165,moby_ct_678,Dmytro Rybak,:black_heart:,x,,,,,
ct_1166,moby_ct_679,visual fresh ,GO VEGAN :red_heart: ARGENTINA ,x,,,x,,
ct_1167,moby_ct_680,Dmytro Rybak,:red_heart:,x,,,,,
ct_1168,moby_ct_681,Dmytro Rybak,:black_heart:,x,,,,,
ct_1169,moby_ct_682,erm0n,Thx Arte!,x,,,,,
ct_1170,moby_ct_683,Dmytro Rybak,:blue_heart:,,,,x,,
ct_1171,moby_ct_684,Dmytro Rybak,:yellow_heart:,,,,x,,
ct_1174,moby_ct_685,tomtomftube,:hand-pink-waving:,x,,,,,
ct_1175,moby_ct_686,visual fresh ,GO VEGAN :red_heart: ,x,,,x,,
ct_1,nf_ct_1,Olivier Barasch,:pinched_fingers:,x,,,,,
ct_2,nf_ct_2,Josh Hofer,omg what! hell yes.,x,,,,,
ct_4,nf_ct_3,Hopesomo,ohh I did not planed for this. thank u arte!,x,,,,,
ct_6,nf_ct_4,slawomir maciejewski,when live natura one end parada street zurich,,,,x,,
ct_7,nf_ct_5,Vinicius Salles,:head_shaking_vertically::headphone::play_button:,x,,,,,
ct_8,nf_ct_6,Henkjan Olthuis,:face-orange-tv-shape:,x,,,,,
ct_12,nf_ct_7,Sushruta Ghosh,nils frahm is a master of counterpoint in music. He builds complex and beautiful music through simple elements.,x,,x,,,
ct_15,nf_ct_8,Robert Varner,:musical_keyboard::musical_keyboard::musical_keyboard::musical_keyboard::musical_keyboard:,x,,,,,
ct_16,nf_ct_9,Vesna dr.Dread,:hand-pink-waving:,x,,,,,
ct_17,nf_ct_10,Hopesomo,:face-fuchsia-wide-eyes:,x,,,,,
ct_18,nf_ct_11,The Art of the Sun,Nils you are my true inspiration thank you I love you ,x,,,,,
ct_19,nf_ct_12,R. K.,i never thought i'd get to see the day when i could watch nils frahm live; this is *fantastic*,x,,,,,
ct_22,nf_ct_13,Hopesomo,is this magic?,x,,,,,
ct_23,nf_ct_14,R. K.,what instrument is he playing? i've never seen that before :0,,,x,,,
ct_24,nf_ct_15,Asli Hekimoglu,:heart_suit:,x,,,,,
ct_26,nf_ct_16,Stan 103,"""glass harmonica""",,,x,,,
ct_28,nf_ct_17,Batoune,"never heard of this instrument, and seems that it was made by Benjamin Franklin itself !",,,x,x,,
ct_29,nf_ct_18,Vinicius Salles,:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,x,,,,,
ct_31,nf_ct_19,Falk T,"Painting with music and emotions, thanks Arte:heart_hands::heart_hands::heart_hands:",x,,,,,
ct_32,nf_ct_20,Lizbeth Ajuria,"OMG, love him! Much love from Lyon!",x,,,x,,
ct_35,nf_ct_21,Ernesto Luquez,:smiling_face_with_heart_eyes::smiling_face_with_heart_eyes:,x,,,,,
ct_36,nf_ct_22,Stan 103,the crowd is standing and not sitting for this kind of music? weird decision,,x,x,,,
ct_37,nf_ct_23,Tom Roberts,:),x,,,,,
ct_38,nf_ct_24,Ismael Pérez,stop the time,x,,,,,
ct_40,nf_ct_25,Exeljion,"Finally new live music from Nils, recorded with the technical excellence of the Arte team.Thank you so much! :)",x,,x,,,
ct_42,nf_ct_26,Tasos Sirmalis,Greetings from Greece!! Great live!!!,x,,,x,,
ct_43,nf_ct_27,Tony A11,Greetings from southern Spain,x,,,x,,
ct_44,nf_ct_28,Erdem Kaya,:eyes-pink-heart-shape::eyes-pink-heart-shape::eyes-pink-heart-shape:,x,,,,,
ct_45,nf_ct_29,Anton Nikolov,"greetings from Sofia, Bulgaria",x,,,x,,
ct_46,nf_ct_30,Sowo Samma,Bonsoir from Austria - enjyoing this very much,x,,,x,,
ct_47,nf_ct_31,Anton Nikolov,"awesome concert, thank you for streaming this",x,,,,,
ct_48,nf_ct_32,Abe 901,"Bonsoir from Amsterdam, The Netherlands",x,,,x,,
ct_51,nf_ct_33,Timo (tim0),Awesome Nils - greetings from Finland!,x,,,x,,
ct_52,nf_ct_34,Saaman Sei,So deep and rich and emotional. What a great musician!,x,,,,,
ct_54,nf_ct_35,Alex,love the swing and groove on this,x,,x,,,
ct_57,nf_ct_36,Martin Krumins,Hi from Scotland,x,,,x,,
ct_59,nf_ct_37,Alex,i would probably be the only one in the audience standing up and dancing lol,x,,,,x,
ct_60,nf_ct_38,Andrey S,Is this Berduxa 2024 revision?,,,,x,,
ct_63,nf_ct_39,Gondel 31,Saw him live 3 times-,,,,,,
ct_69,nf_ct_40,Martin Krumins,and all in Latvia,,,,x,,
ct_71,nf_ct_41,Sowo Samma,feeling more and more relaxed after a hard day,x,x,,,,
ct_72,nf_ct_42,Alex,if y'all are just listening to this on headphones or laptop speakers.... you are missing out,x,,,,,
ct_73,nf_ct_43,ETIENNE RÉMY,many thanks for that concert of genius Nils Frahm,x,,,,,
ct_81,nf_ct_44,low.joseph23,@ARTE Concert will this set be uploaded afterwards?? <3,x,,,x,,
ct_83,nf_ct_45,low.joseph23,thanks! for how long will it be available?,,,,x,,
ct_85,nf_ct_46,Alessandro Mondini,Thanks!!!:hugging_face:,x,,,,,
ct_87,nf_ct_47,Vinicius Salles,:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands: ,x,,,,,
ct_91,nf_ct_48,ra-moon luis,pure theme for cinema paradise!!!,x,,,x,,
ct_92,nf_ct_49,blue_scape,"Thanks for the recording, ARTE ",x,,,,,
ct_93,nf_ct_50,Chris Chrome,Nice vintage gear & sound,x,,x,,,
ct_94,nf_ct_51,Exeljion,there are strange insects in Paris :D,x,,,x,,
ct_95,nf_ct_52,Salman Farhadi,love this reflection of sounds!,x,,x,,,
ct_97,nf_ct_53,Jeff Kzhj,:fire:,x,,,,,
ct_100,nf_ct_54,blue_scape,My favorite live recordings are from KEXP and @ARTE Concert ,x,,,x,,
ct_102,nf_ct_55,Anne,Seen him 18 times live and it still enjoy it everytime i experience it :heart_suit:,x,,,,,
ct_104,nf_ct_56,blue_scape,I once saw Nils improvising a song with Kiasmos ,x,,,x,,
ct_106,nf_ct_57,Lizbeth Ajuria,Wow@blue_scape:smiling_face_with_heart_eyes:,x,,,,,
ct_107,nf_ct_58,blue_scape,The song is on Youtube @Lizbeth Ajuria ,,,,x,,
ct_108,nf_ct_59,Lizbeth Ajuria,"oh, thank you so much. I'll look for it! :folded_hands::smiling_face:",x,,,x,,
ct_109,nf_ct_60,AlessioAndres,i don't understand why layered sounds are considered as music.,,x,x,,,
ct_110,nf_ct_61,AlessioAndres,this is pathetic,,x,,,,
ct_111,nf_ct_62,Alex,grow up alessio,,x,,,,
ct_113,nf_ct_63,Alex,this man has more talent in his eyelashes than you or your family ever will,,x,,,,
ct_114,nf_ct_64,Alex,buzz off bro,,x,,,,
ct_115,nf_ct_65,Bruna Guedes,:red_heart: :red_heart: ,x,,,,,
ct_116,nf_ct_66,Lizbeth Ajuria,"It's ok dear Alessio, chill out. us, we love his music! :face_blowing_a_kiss::folded_hands::sparkling_heart:",x,x,,,,
ct_118,nf_ct_67,blue_scape,So all ambient/chill music is no music? ,,,,x,,
ct_121,nf_ct_68,Niets Music,Leave synthdaddy alone Alessio,x,x,,,,
ct_122,nf_ct_69,Alex,why are you still here @AlessioAndres ,,x,,,,
ct_123,nf_ct_70,kostas Logothetis,:red_heart:,x,,,,,
ct_125,nf_ct_71,Stan 103,"haha, Alessio trying to liven up this chat a little - and it's working :slightly_smiling_face:",x,,,,,
ct_126,nf_ct_72,franconicotom,he is using a couple of line array and gigant subwoofers as monitors wow thats too much,,x,x,,,
ct_127,nf_ct_73,Alex,talk to Brian Eno you nonce,,x,,x,,
ct_128,nf_ct_74,Alex,or Harrold Burris Meyer,,,,x,,
ct_130,nf_ct_75,Stan 103,build up and harmonics are part of music too and this Nils guy is very goot at that,x,,x,,,
ct_131,nf_ct_76,Stan 103,goot :disappointed_face: good :slightly_smiling_face:,x,x,,,,
ct_133,nf_ct_77,Niets Music,"Might not be music to you, but I like it :man_shrugging:",x,,,,,
ct_134,nf_ct_78,momø,aleesio how about you try layering sounds and they all happen to be in that kind of aether harmony.Your comments just shows how little you know about music as a technical matter and as a soul food 2,,x,x,,,
ct_136,nf_ct_79,Myridean Prime,Talent is the distinction when layering different harmonics between cacophony and musical bliss.,,,,x,,
ct_137,nf_ct_80,Alex,@franconicotom those aren't subs as monitors... and line arrays are pretty common in shows lol wtf you talking about,,x,,x,,
ct_138,nf_ct_81,Niets Music,Give me your layered shit synthdaddy :sweat_droplets::drooling_face:,x,,x,,,
ct_141,nf_ct_82,momø,there is no structure between your ears you cant just get bunch of sounds layer them as you wish and it magically fill whole arenas why dudes like u shit in live chats for no reason,,x,,x,,
ct_142,nf_ct_83,Gautier Milewski,:clapping_hands:,x,,,,,
ct_144,nf_ct_84,Alex,"correction, he might have two small subs as a part of the monitors which makes sense... he doesn't have IEMs or headphones and wants to feel / hear what he's playing... don't know what the big deal is",,,x,x,,
ct_146,nf_ct_85,Alex,really alessio we thought you were here to talk shit about how this isn't music,,x,,,,
ct_147,nf_ct_86,Alex,but go on,,,,,,
ct_148,nf_ct_87,Abigail Lichtenstein,WOOWWWWW SO happy that I randomly catched this livestreammmm amazing ,x,,,,,
ct_151,nf_ct_88,Martin Vlas,ignore him and enjoy the music,,,,,,
ct_152,nf_ct_89,Andrew Raymond (AR Productions),A pretentious tool in the comment section of a Nils Frahm video. I'm shocked,,x,,,,
ct_153,nf_ct_90,Abe 901,"Alessio, if you don't like, that's because it's not for you. Silly boy. Bon vent!",,x,,,,
ct_155,nf_ct_91,Niets Music,"Alessio when synthdaddy noodles on the piano which qualifies as ""real music"" to him: :drooling_face:",,x,,,,
ct_156,nf_ct_92,Travler Nils,classic mixed with modern electronic :red_heart: ,x,,,,,
ct_157,nf_ct_93,Alex,"line arrays are used in clubs and theaters all the time, not just stadiums. ",,,,x,,
ct_158,nf_ct_94,Mikołaj Dawidczyk,love you all thx for this concert <3,x,,,,,
ct_159,nf_ct_95,Mini Mean,"this is just wonderful. danke, thx and merci nils and arte.",x,,,,,
ct_160,nf_ct_96,Travler Nils,I went to one of Nils shows... Great sound :grinning_face: ,x,,x,,,
ct_162,nf_ct_97,Alex,and yes there are some subs under the wedges that i didn't see at first :),,,,x,,
ct_164,nf_ct_98,Lizbeth Ajuria,:pink_heart::pink_heart::pink_heart:,x,,,,,
ct_165,nf_ct_99,Gautier Milewski,So grateful this exists! Merci Arte,x,,,,,
ct_167,nf_ct_100,kelly vandevenne,Lovely concert . Listening in my garden with the sound of birds as backing vocals :winking_face:,x,,,x,,
ct_168,nf_ct_101,Alex,"also looks like there are 4 boxes stacked on some subs for the line array, not super overkill for an electronic show in a concert hall tbh",,,,x,,
ct_169,nf_ct_102,Epi..mű,"cheers :clinking_glasses:👊🏼 ., it'll be the soundtrack for a long soak in the bath l8rz., :musical_notes:🛀🏼:dashing_away::winking_face:👍🏼",x,,,x,,
ct_170,nf_ct_103,Travler Nils,Im sure its nice sound in that concert hall,x,,x,,,
ct_171,nf_ct_104,AlessioAndres,"music is everything that is not sound where sound is present. i am listening to music like a person without hearing and no concept of emotion would. there's stories, someone enters, approaches by -",,,,x,,
ct_172,nf_ct_105,Myridean Prime,Re :smiling_face_with_smiling_eyes:,x,,,,,
ct_173,nf_ct_106,Travler Nils,they are not stopid ,x,,,,,
ct_177,nf_ct_107,Txema ,:thanksdoc:,x,,,,,
ct_178,nf_ct_108,sato2097,That mixing console alone costs more than 100k,,,,x,,
ct_180,nf_ct_109,AlessioAndres,"music is an intellectual thing, not a coloured drink with an umbrella to be ""liked.""",x,,,x,,
ct_182,nf_ct_110,Travler Nils,"@Apoptose Records I saw him in Uppsala, sweden... Great show :red_heart: ",x,,x,,,
ct_184,nf_ct_111,Focusbill,thanks @ARTE Concert ,x,,,,,
ct_185,nf_ct_112,Gautier Milewski,"@AlessioAndres you can choose to have your own personal definition of music, but you can't impose it on everyone else and exclude whole genres",,,,x,,
ct_186,nf_ct_113,Andrew Raymond (AR Productions),"@AlessioAndres Leonard Bernstein once put a cigarette out on my neck... i think i know what ""real"" music is",,,,x,,
ct_188,nf_ct_114,sato2097,then I see multiple Roland re-501 that cost like 2k to 3k a piece and need constant servicing,,,,x,,
ct_189,nf_ct_115,Myridean Prime,Beautiful! :smiling_face_with_hearts:,x,,,,,
ct_190,nf_ct_116,KotlinTest,@ARTE Concert Thank you for this wonderful present! :red_heart::red_heart::red_heart:,x,,,,,
ct_191,nf_ct_117,DRRNNDGL,@sato2097 read somewhere he owns 20+ of them total,,,,x,,
ct_194,nf_ct_118,AlessioAndres,that's what i am doing. i don't have the authority to exclude stuff anyway. :face_with_tears_of_joy: nobody holds the truth.,,,,x,,
ct_197,nf_ct_119,Epi..mű,":face_with_hand_over_mouth:fek .,¿ ""intellectual"" ., it's PURELY emotional the intellectualasing is for twats with nothing to keep themselves occupied! IMHO :winking_face_with_tongue:",,x,,x,,
ct_198,nf_ct_120,sato2097,this piece will have a drum line,,,x,,,
ct_200,nf_ct_121,sato2097,"Nils Frahm was at in Berlin at the superbooth a month ago and screened parts of this video, but with access to the stems so he was able to isolate individual tracks",,,,x,,
ct_201,nf_ct_122,franconicotom,keyboard composition of Nils are just . Wow,x,,x,,,
ct_203,nf_ct_123,sato2097,you really need good speakers / monitors to fully appreciate this,x,,,,,
ct_204,nf_ct_124,Niets Music,This is my favourite piece <3,x,,x,,,
ct_205,nf_ct_125,AlessioAndres,emotion is due to chemistry. you can control sht with intellect.,,,,x,,
ct_206,nf_ct_126,Exeljion,Spells :smiling_face_with_heart_eyes:,x,,,,,
ct_207,nf_ct_127,KotlinTest,"It is ""Spells"" from the All Encores ",,,x,,,
ct_208,nf_ct_128,Niets Music,But the album version doesnt have the drums :crying_face:,,,x,,,x
ct_209,nf_ct_129,Travler Nils,"Im listning on a Bang & Olufsen speaker, very rich and deep :slightly_smiling_face: ",x,,,x,,
ct_210,nf_ct_130,blue_scape,Intellect is more important than emotions? Alessio ,,,,x,,
ct_212,nf_ct_131,Epi..mű,the thought that music is audio `MATHS is ........,,x,,x,,
ct_216,nf_ct_132,AlessioAndres,your intelligence is your entire attention. intellect is the only tool for triangulating in any architecture everything available for accessing. everything.,,,,x,,
ct_217,nf_ct_133,Nicolas Briard,Arte:face-red-heart-shape:,x,,,,,
ct_219,nf_ct_134,Travler Nils,"But Alessio... Everything starts with the mind. thoughts always comes first and then emotions are created. Same with intellect. Thought first, always :slightly_smiling_face: ",,,,x,,
ct_220,nf_ct_135,Niets Music,Just to imagine Alessio's mom carrying him around in her womb for 9 months just for him to end up in this comment section today to spew all this nonsense,,x,,x,,
ct_223,nf_ct_136,Niets Music,This is the best parttttt,x,,x,,,
ct_224,nf_ct_137,Alex,seems like alessio didn't get bullied enough as a kid to actually develop a personality,,x,,x,,
ct_225,nf_ct_138,Kristof Devlamynck,"Thx Nils, Thx ARTE Concert :face_blowing_a_kiss:",x,,,,,
ct_226,nf_ct_139,Raju,i think Nils Frahm and Hania Rani in Concert would be awesome.,x,,,x,,
ct_227,nf_ct_140,Niets Music,COME ONNNNN :fire::fire::fire::fire::heart_on_fire:,x,,,,,
ct_228,nf_ct_141,Txema ,:exploding_head:,x,,,,,
ct_229,nf_ct_142,Epi..mű,:musical_notes:🙌🏼:musical_notes:🙌🏼:musical_notes:🙌🏼:musical_notes::hugging_face::musical_notes:👌🏼,x,,,,,
ct_230,nf_ct_143,Niets Music,:face_holding_back_tears:,x,,,,,x
ct_231,nf_ct_144,blue_scape,What would Brian Eno say to this music? ,,,,x,,
ct_232,nf_ct_145,Alex,brian eno's hair would be blown back,x,,,x,,
ct_233,nf_ct_146,jack campbell,:heart_exclamation:,x,,,,,
ct_234,nf_ct_147,Niets Music,"He wouldn't say anything, he would ejaculate in his pants",x,,,x,,
ct_235,nf_ct_148,Egor,:clapping_hands:,x,,,,,
ct_236,nf_ct_149,Niets Music,:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,x,,,,,
ct_237,nf_ct_150,AlessioAndres,"i can't tell what is first or second, it's not linear to me. it's at least omni-dimensional. fcs up time, you can live eternities with each nanosecond, from all directions, running from any pattern.",,,,x,,
ct_238,nf_ct_151,Steven Baker, if he had any,,,,x,,
ct_241,nf_ct_152,Epi..mű,"I was just thinking :thinking_face: this reminds me of `Cluster the Eno project, Alex 👊🏼",,,,x,,
ct_242,nf_ct_153,Myridean Prime,"Ahmazing!! :smiling_face_with_heart_eyes: Thank you, Nils and thank you, Arte Concert! :smiling_face_with_smiling_eyes:",x,,,,,
ct_244,nf_ct_154,Alex,"don't get me wrong, I love Eno, but Nils has way more wellie than Eno could ever produce",x,,,x,,
ct_245,nf_ct_155,Travler Nils,No more shrooms for you Alessio,,x,,x,,
ct_246,nf_ct_156,Alex,Philip Glass is the only one that comes close that I can think of. ,,,,x,,
ct_250,nf_ct_157,Alex,oh yeah of course! how could I forget Vangelis LOL,x,,,x,,
ct_253,nf_ct_158,Robert Rostkowski,wild !,x,,,,,
ct_254,nf_ct_159,Nicolas Briard,:rocket-red-countdown-liftoff:,x,,,,,
ct_256,nf_ct_160,Alex,it's called the dunning kruger effect,,,,x,,
ct_257,nf_ct_161,Alex,stupid people think they're smarter than they are,,x,,x,,
ct_259,nf_ct_162,Alex,"the more you know, the more you know nothing",,,,x,,
ct_261,nf_ct_163,Travler Nils,but.... Alessio rambling on and on and Im just....writing to him? ,,,,x,,
ct_262,nf_ct_164,Travler Nils,I will stop feeding the fire now :slightly_smiling_face: :red_heart: ,x,,,x,,
ct_263,nf_ct_165,MA SC,whats wrong with him?,,x,,,,
ct_265,nf_ct_166,Alex,he thinks this isn't music for starters,,x,,x,,
ct_266,nf_ct_167,Alex,and is still here talking shit for some reason,,x,,x,,
ct_267,nf_ct_168,Epi..mű,and we've got Nils'es old sparring mate Olafur Arnold's Kiasmos ... And I'd hope you're all fans of Pete Namlook and the `Darkside If The Moog' series...,,,,x,,
