comment_id,username,comment_date,time_delta_since_upload,comment_text
ct_538,@philharrison2991,2024-12-21T03:23:09+00:00,7:50:09,"WESTERN COLONIALISM IS EXPLOITIVE TERRORISM.WESTERN COLONIAL INVASION, PACIFICATION, EXPLOITATIONS AND GENOCIDE OF AFRICA, INDIA, ASIA AND THE AMERICAS.Isreal genocide of the Palestinians supported by the British Colonial Balfour Declaration.French soldiers committed the massacre in My Trach village, My Thuy commu Thuy District, Quang Binh Province, Vietnam from 5 am to 8 am on November 29, 1947. The French Army burned 326 houses and murdered more than half of the village's residents. French soldiers raped many women and children before murdering them.US soldiers raped and mutilated innocent Vietnamese woman and children, then thrown into a ditch and executed with assault rifles.Diwa is only 11 years old. She is one of the thousands of victims of a crime that is hardly reported on in Europe but which is causing havoc in the Philippines. She was raped by her parents, live on the internet, to satisfy the desires of foreign paedophiles who paid for the spectacle of her rape, giving instructions from a distance.""I've witnessed from FBI files an old American man raping a child as a sex tourist in Cambodia"" - Ashton KutcherSTOP WESTERNERS FROM USING ASIA AS A PEADOPHILES TOURIST PARADISE! DRUGGING AND RAPING ASIAN CHILDREN!The Philippine-American War pitted one time allies in the overthrow of Spain against each other. Spain negotiated a separate peace with the United States in the Treaty of Paris, ceding colonial rule of the Philippine Islands to the Americans rather than granting the Filipinos independence. The American government accepted this new imperial role, and set about subduing any Filipinos who resisted. In this scene, the city of Iloilo is captured from Filipino forces by Americans led by Brigadier General Marcus Miller, with no loss of American lives. (Diorama in the Ayala Museum, Makati, Philippines, 2018.)Waging the American WarHow did the Americans justify their takeover of the Philippines? Are you convinced by this argument?In your opinion, did American conduct during the war match these justifications? Why or why not?How did the American military attempt to counter rumors of their brutality?Annexation of the Philippines as a colony of the United States was often justified by those in the U.S. government and media on moral and racial grounds. The U.S. was simply doing its duty as an advanced, Western nation, spreading civilization, democracy, and capitalism to primitive Asians who enjoyed none of these things and were too simple to be trusted with self-government. Historian Stuart Creighton Miller writes that in this view, “Americans altruistically went to war with Spain to liberate Cubans, Puerto Ricans, and Filipinos from their tyrannical yoke. If they lingered on too long in the Philippines, it was to protect the Filipinos from European predators waiting in the wings for an American withdrawal and to tutor them in American-style democracy.” Implicit in this attitude were notions of racial superiority and the inherent superiority of white America over primitive people of color.The ugly reality of Americans colonial mission was laid bare by Dean Worcester, an American colonial official, who wrote in his memoirs that the Filipinos were “treacherous, arrogant, stupid and vindictive, impervious to gratitude, incapable of recognizing obligations. Centuries of barbarism have made them cunning and dishonest. We cannot safely treat them as equals, for the simple and sufficient reason that they could not understand it. They do not know the meaning of justice and good faith. They do not know the difference between liberty and license…. These Filipinos must be taught obedience and be forced to observe, even if they cannot comprehend, the practices of civilization.On February 11, 1899—only one week after the first shots of the war were fired—American naval forces destroyed the city of Iloilo with bombardment by the USS Petrel and the USS Baltimore. The city was then captured by ground forces led by Brigadier General Marcus Miller, with no loss of American lives.Months later, after finally securing Manila from Filipino control, American forces moved northwards, engaging in combat at the brigade and battalion level in pursuit of the fleeing insurgent forces and their commanders. In response to the use of guerilla warfare tactics by Filipino forces beginning in September 1899, American military strategy shifted to a suppression footing. Tactics became focused on the control of key areas with internment and segregation of the civilian population in “zones of protection” from the guerrilla population (foreshadowing the Strategic Hamlet Program that would be utilized decades later, during the Vietnam War). Due to unsanitary conditions, many of the interned civilians died from dysentery.General Otis gained notoriety for some of his actions in the Philippines. Although multiple orders were given to Otis from Washington to avoid military conflict, he did very little to prevent the breakout of war. Otis refused to accept anything but unconditional surrender from the Philippine Army. He often made major military decisions without first consulting leadership in Washington. He acted aggressively in dealing with the Filipinos under the assumption that their resistance would collapse quickly.A member of the American colonial government offered an alternative theory on what Bell was achieving, noting in his official report that far from breaking the spirit of the Filipino people, the blanket policy of violence and destruction was:… sowing the seeds for a perpetual revolution. If these things need be done, they had best be done by native troops so that the people of the U.S.. will not be credited therewith.Otis also played a large role in suppressing information about American military tactics from the media. When letters describing American atrocities reached the American media, the War Department became involved and demanded that Otis investigate their authenticity. Each press clipping was forwarded to the original writer’s commanding officer, who would then convince or force the soldier to write a retraction of the original statements.Meanwhile, Otis claimed that Filipino insurgents tortured American prisoners in “fiendish fashion.” During the closing months of 1899, Aguinaldo attempted to counter Otis’ account by suggesting that neutral parties—foreign journalists or representatives of the International Committee of the Red Cross—inspect his military operations. Otis refused, but Aguinaldo managed to smuggle four reporters—two English, one Canadian, and one Japanese—into the Philippines. The correspondents returned to Manila to report that American captives were “treated more like guests than prisoners,” were “fed the best that the country affords, and everything is done to gain their favor.” The story went on to say that American prisoners were offered commissions in the Filipino army and that three had accepted. The four reporters were expelled from the Philippines as soon as their stories were printed.U.S. Navy Lieutenant J.C. Gilmore, whose release was forced by American cavalry pursuing Aguinaldo into the mountains, insisted that he had received “considerable treatment” and that he was no more starved than were his captors. Otis responded to publication of two articles concerning this by ordering the “capture” of the two authors, and that they be “investigated,” therefore questioning their loyalty.When F.A. Blake of the International Committee of the Red Cross arrived at Aguinaldo’s request, Otis kept him confined to Manila, where Otis’ staff explained all of the violations of international humanitarian law perpetrated by Filipino soldiers. Blake managed to slip away from an escort and venture into the field. Blake never made it past American lines, but even within American lines he saw burned out villages and “horribly mutilated bodies, with stomachs slit open and occasionally decapitated.” Blake waited to return to San Francisco, where he told one reporter that “American soldiers are determined to kill every Filipino in sight.”H.L. Wells, a staunch imperialist writing in the New York Evening Post, excused the troubling American racial theories that contributed to the often callous violence that characterized the Philippine-American War “There is no question that our men do ‘shoot niggers’ somewhat in the sporting spirit, but that is because war and their environments have rubbed off the thin veneer of civilization…Undoubtedly, they do not regard the shooting of Filipinos just as they would the shooting of white troops. This is partly because they are “only niggers,” and partly because they despise them for their treacherous servility…The soldiers feel they are fighting with savages, not with soldiers.”"
ct_539,@jorgecruz1235,2024-12-21T03:11:50+00:00,7:38:50,"Under socialism, you are guaranteed a job. This is capitalism"
ct_540,@tomsewell2462,2024-12-21T02:57:35+00:00,7:24:35,When ever you see a China video like this notice the AIR QUALITY throughout the clip. Then thank your lucky stars you don't live in that dystopian H-hole country. 
ct_541,@LivingWaterEternal,2024-12-21T02:32:17+00:00,6:59:17,Good video.
ct_542,@lanabyk8012,2024-12-21T02:29:04+00:00,6:56:04,There are lots of people in China...so lots of competition for everything.  I think they need more fast food...you know what I mean?
ct_543,@juneyi187,2024-12-21T02:25:41+00:00,6:52:41,"Are you sure 600million earn less than 130euros, I’m Chinese, all of my family live in China"
ct_544,@ThePukhtoon786,2024-12-21T02:25:03+00:00,6:52:03,lol look who’s  talking about china  .. CHINA IS ON NEXT LEVEL
ct_545,@phillip76,2024-12-21T02:19:15+00:00,6:46:15,"The documentary is pretty biased. They interview a journalist major, marketing major, and a food delivery person. Are these the best people to interview? Why not interview an engineering major, tech worker, and CEO? From this very biased sample of people, they try to spin in as indicative of some larger issue in Chinese society without backing it with data. Good luck with your propaganda.Unsubscribed. If there is karma, i hope you get all of it."
ct_546,@HennyWho_7,2024-12-21T01:53:11+00:00,6:20:11,Chine needs to keep adding to Beijings diversity when it comes down to sites….just like Dubai they can be like modern day Atlantis’s by recreating ancient temples and relics
ct_547,@datadivas-hq,2024-12-21T01:52:49+00:00,6:19:49,Open a restaurant. Go back to university. What a big disappointment he is for his poor parents. They already spent 20K
ct_548,@jt6231,2024-12-21T01:45:58+00:00,6:12:58,Why didn’t it mentioned about the high unemployment due to containment policy by the west?  We gonna see global recession since west starts protectionism!Typical western narrative always blaming on Chinese government.  That’s fine but also need to give credit to China for lifting millions of people out of poverty!
ct_549,@iAintNeverPullinOut,2024-12-21T01:19:37+00:00,5:46:37,Unemployment at 28% and they can't play video games for longer than 4hrs?! SERIOUSLY WTF 😮
ct_550,@ChnesRep中華民國OfTaiwan,2024-12-21T01:16:21+00:00,5:43:21,The lady said Chinese like to work hard. That's true but that's very different from work in vain when you have a horrible policy and ideology
ct_551,@ADadSupreme,2024-12-21T01:12:23+00:00,5:39:23,"Sometimes China feels like a primitive culture that aliens gave advanced technology two centuries ago, and this is as much as they could figure out. Now it's all going the other way, back to the Stone Age."
ct_552,@louistan7560,2024-12-21T01:06:13+00:00,5:33:13,Don't cry when prices go up astronomically. High savings and low cost of living will see the Chinese youths through and spawn creativity.
ct_553,@jowang6883,2024-12-21T00:54:21+00:00,5:21:21,"600 million earn less than 130 euros including kids and students, it’s not the figure for employed people or someone who live in villages or rural areas."
ct_554,@LarsGalbraith,2024-12-21T00:46:38+00:00,5:13:38,Move back to the countryside
ct_555,@liebfraumilch3518,2024-12-21T00:14:48+00:00,4:41:48,hopeless!
ct_556,@jenmu7870,2024-12-20T21:00:18+00:00,1:27:18,Unemployment is not their biggest problem in this surveillance state...😢
ct_557,@BrotherBobby-IN,2024-12-20T20:30:13+00:00,0:57:13,"Thanks for telling the truth about China.Had it not been for the West, our lies would be the only things for us all to hear."
